           * c:\users\pmuru\esim-workspace\subtractor\subtractor.cir
           Transient Analysis  Sat Oct 08 20:08:52  2022
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
71	2.505480e-01	1.757199e-16	2.616593e-17	-8.24016e-11	
72	2.508040e-01	-1.75819e-16	-2.61658e-17	-8.24010e-11	
73	2.513160e-01	1.757669e-16	2.616575e-17	-8.24016e-11	
74	2.523400e-01	-1.75788e-16	-2.61657e-17	-8.24010e-11	
75	2.543880e-01	1.758135e-16	2.616572e-17	-8.24010e-11	
76	2.584840e-01	-1.75805e-16	-2.61657e-17	-8.24009e-11	
77	2.666760e-01	1.757989e-16	2.616572e-17	-8.24016e-11	
78	2.830600e-01	-1.75797e-16	-2.61657e-17	-8.24008e-11	
79	3.002000e-01	1.757966e-16	2.616571e-17	-8.24012e-11	
80	3.002100e-01	5.960946e-11	-7.70817e-17	-1.12279e-10	
81	3.002300e-01	6.043896e-11	1.252307e-16	-9.36160e-11	
82	3.002700e-01	6.298655e-11	-1.14214e-16	-8.50754e-11	
83	3.003000e-01	6.335937e-11	1.159559e-16	-8.40625e-11	
84	3.003080e-01	1.832344e-12	1.622678e-16	-3.37447e-11	
85	3.003240e-01	7.594531e-13	-1.62233e-16	-3.37341e-11	
86	3.003560e-01	-3.47350e-14	1.622227e-16	-3.37407e-11	
87	3.004200e-01	8.624512e-14	-1.62216e-16	-3.37323e-11	
88	3.005480e-01	-9.14705e-14	1.622125e-16	-3.37407e-11	
89	3.008040e-01	9.325163e-14	-1.62211e-16	-3.37324e-11	
90	3.013160e-01	-9.39467e-14	1.622099e-16	-3.37405e-11	
91	3.023400e-01	9.425947e-14	-1.62210e-16	-3.37323e-11	
92	3.043880e-01	-9.44049e-14	1.622093e-16	-3.37403e-11	
93	3.084840e-01	9.447550e-14	-1.62209e-16	-3.37326e-11	
94	3.166760e-01	-9.45102e-14	1.622092e-16	-3.37409e-11	
95	3.330600e-01	9.452743e-14	-1.62209e-16	-3.37318e-11	
96	3.658280e-01	-9.45360e-14	1.622091e-16	-3.37407e-11	
97	4.001000e-01	9.454423e-14	-1.62209e-16	-3.37320e-11	
98	4.001100e-01	-6.10191e-11	-1.62288e-11	3.274284e-11	
99	4.001300e-01	-6.14650e-11	-1.62239e-11	3.224606e-11	
100	4.001700e-01	-6.16798e-11	-1.62183e-11	2.497291e-11	
101	4.002000e-01	-6.11930e-11	-1.62114e-11	-1.37176e-11	
102	4.002080e-01	9.132596e-14	-2.48462e-16	-9.85705e-11	
103	4.002240e-01	2.403326e-12	2.573941e-16	-9.58112e-11	
104	4.002560e-01	3.284238e-12	-2.54320e-16	-9.39123e-11	
105	4.003000e-01	3.330317e-12	2.547737e-16	-9.35269e-11	
106	4.003064e-01	3.740039e-12	8.251998e-17	-7.31349e-11	
107	4.003192e-01	3.709250e-12	-8.27052e-17	-7.31807e-11	
108	4.003448e-01	3.651229e-12	8.246867e-17	-7.32976e-11	
109	4.003960e-01	3.566576e-12	-8.28061e-17	-7.36312e-11	
110	4.004984e-01	3.420405e-12	8.219747e-17	-7.48344e-11	
111	4.007032e-01	3.219167e-12	-8.38333e-17	-8.13024e-11	
112	4.011128e-01	2.903125e-12	7.322845e-17	-1.65163e-10	

Index   time            v1#branch       v2#branch       v3#branch       
--------------------------------------------------------------------------------
113	4.019320e-01	2.307482e-12	-4.24868e-16	-5.72649e-09	
114	4.035704e-01	1.291571e-12	-3.21481e-14	-1.03634e-06	
115	4.068472e-01	-1.35179e-12	-2.41195e-13	-1.84477e-05	
116	4.134008e-01	-1.10127e-12	-9.87585e-14	-6.38123e-05	
117	4.265080e-01	-9.82430e-13	-6.77000e-14	-1.47827e-04	
118	4.527224e-01	4.937842e-13	5.089887e-14	-2.96152e-04	
119	4.927224e-01	-5.16790e-13	-5.24597e-14	-3.42322e-04	
120	5.002000e-01	4.635414e-13	5.249286e-14	-3.42017e-04	
121	5.002100e-01	5.947156e-11	6.374587e-15	-3.42092e-04	
122	5.002300e-01	5.886749e-11	-1.18929e-14	-3.42180e-04	
